CaseID	NodeID
34	1001011595
34	1001020363
34	15020040871
34	1001030787
34	2501118335
34	1001019238
34	100109817
34	15020021838
34	15020032559
34	150200417
34	1001013176
34	15020022422
34	15020020024
34	1001020086
34	1001027383
36	1001045882
36	15020069158
36	1001016043
36	100106773
36	1001032697
36	15020086160
36	15020064027
36	1001043415
36	1001054021
37	1001015322
37	15020078629
37	1001050392
37	1001025127
38	1001033533
38	1001028514
38	1001045187
38	15020037577
38	15020067709
38	1001045015
38	15020067353
38	1001041700
40	15020077654
40	1001014508
40	15020010105
41	3001177250
41	15020052162
41	1001055438
41	1001037679
41	1001026956
41	1001031491
41	20030013290
41	1001048792
41	2003007607
41	3001171573
41	15020085584
41	15020039352
41	1001044146
41	3001131547
41	1001053751
41	1001051765
42	15020044720
42	1001034090
42	3001163463
42	20030018338
42	1001051056
42	3001151658
44	1001052264
44	1001053353
44	1001054351
44	100106834
44	1001024140
44	1001035117
44	15020050919
44	100108574
44	15020084779
44	100105627
44	15020086858
44	1001030330
44	15020039378
44	15020041332
44	1001037087
44	15020036926
44	100106472
46	15020067715
46	1001025294
46	15020081312
46	1001031522
46	1001051682
46	15020057642
46	1001045190
46	1001045476
46	15020083656
46	1001014501
46	1001052826
46	1001015417
46	100108074
46	1001017172
46	1001040341
48	100105876
48	1502002786
48	1001010990
48	1001011631
48	1001051724
48	1001046051
48	1001016000
48	1502004077
48	15020010349
48	1001020773
48	100102734
48	15020069533
48	100109869
48	15020081402
49	20030022661
49	1001020879
49	1001027395
49	3001140076
49	15020061710
49	3001175635
49	20030012823
49	2003008496
49	15020023507
49	1001015513
49	2003003195
49	2003007323
49	3001143001
49	3001143928
49	15020075966
49	1001049107
49	1001042289
49	200300878
49	20030010778
49	20030018714
50	2003001879
50	3001161930
50	2501127404
50	1001012038
50	2501121848
52	15020044008
52	15020087647
52	1001033744
52	1001030822
52	1001054727
54	15020085190
54	1001012971
54	2003007713
54	1001037320
54	1001045385
54	1001011053
54	3001170923
54	15020068108
54	1001051013
54	1001042362
54	3001153744
54	2003006834
54	2003006321
54	3001182545
54	1001041529
54	2003001557
54	1502006879
54	20030023615
54	1001053559
55	15020064274
55	1001049449
55	15020014165
55	1001043536
55	1001035793
55	1001016436
55	1001035748
55	15020045583
56	1001035722
56	1001049451
56	1001048683
56	1001035688
56	1001034415
56	1001040911
56	1001055394
56	1502003212
56	1001045959
56	15020076680
56	15020075112
56	1001021951
56	1001028605
56	1001011197
56	10010127
56	15020048028
56	15020058845
58	1001032201
58	1001038671
58	2003005032
58	1001047201
58	20030017355
58	1001026021
58	1502002228
58	1001010712
58	20030020534
58	3001131413
58	1001020319
58	100109730
58	20030020668
58	15020040825
58	2003003677
58	3001189437
60	1001030986
60	1001042473
60	1001053455
60	20030011523
60	1001014029
60	1001021699
60	15020056265
60	20030016585
60	15020062092
60	3001175153
60	1001014718
60	1001047358
60	15020010549
60	100107745
60	15020038327
60	2003005018
60	2003008025
60	1502009116
60	20030011390
60	20030010552
60	1001039863
60	3001156093
60	3001156477
60	3001155645
63	15020034625
63	1001036910
63	100103858
63	1001051151
63	1001029251
63	1001038982
63	1001010087
63	15020010957
63	1001014919
63	100102906
63	15020050543
63	15020016880
63	1001042586
63	1001017211
63	15020015796
63	15020062325
63	2501127041
63	1001017725
63	1001045298
63	2501119372
63	100108333
63	15020036187
64	100105687
64	15020065701
64	15020018258
64	1001044222
64	15020075389
64	15020012540
64	1001048871
64	1001048820
65	1001017677
65	100108735
65	15020016778
65	15020052541
65	2501114302
67	1001039612
67	1001024353
67	15020030668
68	1001027369
68	15020010794
68	1001040864
68	1001033665
68	1001017185
68	15020043856
68	1001012159
68	1502005200
68	100105089
68	100109280
68	15020058744
68	1001014835
68	1001010000
68	1001055639
68	15020015742
69	3001159924
69	3001188169
69	3001184060
70	15020023873
70	3001161648
70	15020068243
70	100104080
70	20030013245
70	1001021062
70	100102075
70	1001045447
70	2501127497
70	2003003565
71	1001028857
71	1001013677
71	1001050274
71	1502008364
71	1001020912
71	1001015590
71	15020023566
73	1001010648
73	1001032348
73	100109727
73	150200233
73	1001052368
77	2003007520
77	1001018473
77	20030015009
77	3001185191
77	15020018440
77	20030024367
77	2003004398
77	15020058701
77	20030015915
77	3001180726
77	1001053054
77	15020036373
77	3001153721
77	200300136
77	3001188026
77	3001133759
77	15020043362
77	1001013192
77	1001037704
77	15020084142
77	20030022280
77	15020041389
77	100106906
77	1001049541
77	3001167444
77	15020052219
77	3001134751
77	20030021402
78	10010156
78	15020049061
78	1001034109
78	100101437
78	15020066092
78	1001044406
78	2501125867
79	15020058531
79	15020018291
79	1001018401
79	1001052405
81	20030024228
81	15020049378
81	15020089701
81	20030014502
81	1001010703
81	15020031495
81	3001136459
81	15020051628
81	15020077771
81	20030019594
81	15020011569
81	1502008085
81	1001049977
81	3001188244
81	1001046556
81	1001055708
81	20030014226
81	3001143705
81	1001020374
81	1001050390
82	1001039627
82	15020088134
82	1001046760
82	15020090052
82	1001054953
82	1001015148
82	15020056169
82	1001055366
82	1001011236
82	1001033573
82	15020043666
82	1001038072
82	1001041085
82	1502003294
82	1001018195
82	15020088990
82	1001039411
82	15020018874
83	1001023994
83	15020077095
83	2501117796
83	15020023972
83	1001049647
83	15020044201
83	100105101
83	250118947
83	15020029900
83	2501115516
84	250115625
84	1001032712
84	1001024911
84	1001046816
84	15020071148
84	15020077580
84	1001051943
84	15020018959
84	2501121083
84	1001015771
84	1001021528
84	1001019705
84	1001022265
84	15020024820
84	3001134487
84	1001052220
84	1001049885
84	1001016306
84	1001024979
84	1001016625
84	20030023614
84	15020041884
88	1001052936
88	1001013385
88	100106995
88	100109235
88	1001024013
88	1001043906
88	100107066
88	1001043620
88	15020065046
88	15020029942
88	1001045180
88	1001052508
88	1001055025
88	1502007737
89	1001040714
89	15020062785
89	1001032008
89	15020034564
89	100101683
89	15020057801
89	1001040416
89	15020070413
89	1001052038
89	1001046468
89	1001022746
89	1001049375
89	15020085138
89	1001053533
89	1001043410
89	100105327
89	1001042803
89	15020082044
89	15020056955
89	1001044759
90	250115259
91	2501129332
91	2501118232
91	25011410
92	15020085349
92	1001054161
92	1001053638
92	1001019124
93	1001022392
93	1001040985
93	1001035433
93	15020026628
93	15020060394
93	15020059019
93	1001041638
93	15020047502
94	15020067558
94	20030021284
94	1001040299
94	3001164609
94	3001188263
94	3001188583
94	1502007875
94	3001159045
94	15020062216
94	100108511
94	20030021711
94	3001135821
94	1001013447
94	15020050766
94	20030011658
94	3001135283
94	15020066962
94	1001012508
94	15020073695
94	1502002557
94	15020079195
94	3001154975
95	1001031434
95	15020084103
95	1001043179
95	15020059299
95	15020082196
95	1001023500
95	1001041117
95	1001053037
95	15020010296
95	15020039241
95	1001052115
95	1001014597
96	15020033648
96	1001044680
96	15020075053
96	1001048656
96	100103612
96	1001025765
96	1001039589
97	2501119932
97	25011296
99	1001052367
99	1001024322
99	1001021440
99	1001037696
99	1001034405
99	1001021914
99	15020042512
99	15020028724
99	15020038744
99	15020082717
99	15020025659
99	10010500
99	1001033014
100	250115829
101	1001017578
101	1001045099
101	15020068997
101	1001040687
101	100106481
101	1001013539
101	1001052070
101	1001036024
101	1001054334
101	1001051967
101	15020021525
101	15020067536
101	1001048370
101	1001049651
101	1001038838
101	1001044597
101	1001029000
101	1001055816
101	100107539
101	100107538
101	15020054567
101	2501121971
101	1001023617
101	15020010862
101	15020077104
101	15020064944
101	1001032400
101	15020016570
101	1001014868
102	1001016330
102	15020056464
102	1001012936
102	15020060162
102	15020032435
102	1001036313
102	1001024526
102	15020043447
102	1001025190
102	1001039767
102	1001041524
102	250111479
103	3001134464
103	3001164865
103	15020075331
103	15020045637
103	3001157796
103	20030020099
103	3001133830
103	15020088239
103	3001137417
103	1001019106
103	1001022339
103	15020019754
103	20030016622
103	15020013006
103	20030014154
103	15020033394
103	15020042965
104	3001159185
104	3001142645
104	3001142535
104	3001139446
104	2003007866
104	20030017913
104	2003007375
105	3001138115
105	3001148549
105	15020046852
105	1001018205
105	15020045848
105	1001035122
105	20030023612
105	3001173950
105	100108042
105	1001034644
105	1001018293
106	3001164195
106	3001134050
106	3001134882
106	15020015940
106	15020022983
106	3001180517
106	15020052808
106	3001162280
106	1001044666
106	15020040848
106	3001157234
106	15020075157
106	20030013745
106	15020047513
106	3001188985
106	3001168574
106	15020078053
106	20030014543
106	20030020752
106	20030015570
106	15020025079
106	3001165973
106	3001188313
106	15020010367
106	15020072312
107	1001037896
107	1001044649
107	1001021582
107	15020052612
107	100106558
107	15020042827
107	1001022778
107	15020024948
107	1001018079
107	1001045757
107	1001033174
107	15020068889
107	100101897
108	25011597
108	1001050975
108	1001043228
108	2501129587
108	15020061992
108	100106412
108	1001026038
108	15020079850
110	15020059873
110	1001021705
110	15020034884
110	1001045071
110	1001024620
110	15020031239
110	1001041389
110	1001021990
110	15020036399
110	1001055141
110	1001015481
110	15020088530
110	1001053439
110	100108014
110	1001055157
111	2501118341
111	100103204
111	1001032505
111	1001022030
111	15020025877
111	1001018019
111	15020041449
111	100106781
111	15020045997
111	250117142
111	15020060063
112	250116602
112	1001022121
112	1001030207
112	1001044847
112	15020036662
112	1001018668
112	15020067900
112	15020026060
112	1001055911
112	100109384
113	1001011659
113	1001041337
113	1001010905
113	15020026548
113	1502006080
113	1001016669
113	1502002609
113	2501122067
113	1001052518
113	1001022357
114	1001043786
114	20030012788
114	3001187456
114	15020064789
114	3001165482
114	3001177499
114	20030019228
114	15020039322
114	3001173278
114	20030015304
114	1001031477
114	1001049765
115	2501129442
115	250111239
116	15020069190
116	1001045897
116	1001049321
116	1001019701
117	20030013573
117	20030017541
117	3001140071
117	1001036012
117	15020048679
117	1001023341
117	15020064492
117	1001023047
117	1001040036
117	20030012853
117	20030019088
117	20030011827
117	15020057015
117	1001043645
117	20030022908
117	3001169592
117	3001130814
118	1001014857
118	1001049967
118	1001018531
118	15020057231
118	1001027365
118	15020079925
118	15020077748
118	1001053369
118	1001051006
118	1001016444
118	2501126850
118	1001038322
118	100106735
118	1001021139
118	1001040144
118	15020033274
118	15020017083
118	15020053501
118	1001025588
119	15020029297
119	1001023692
119	1001050722
119	1001011088
119	15020079339
119	100109080
119	1001055221
120	15020079044
120	15020015941
120	15020033606
120	15020069953
120	15020038220
120	15020061775
120	15020013653
120	3001155316
120	15020064476
120	15020048477
120	15020065498
120	1502001966
120	15020013167
120	15020077800
120	15020042736
120	15020060913
120	15020055415
120	15020076284
120	15020051969
120	3001156001
120	3001145769
120	20030021551
120	15020016652
120	20030019765
120	15020067223
120	2003005872
120	15020042003
120	20030010417
120	3001144629
120	3001171767
120	15020016152
120	1502002137
120	15020069400
120	2003008642
120	15020068517
120	15020013730
120	3001182343
120	1001045581
120	3001143176
120	15020075692
120	3001152270
120	3001161997
120	15020013103
120	15020063410
120	3001140370
120	15020090419
120	3001156756
120	3001142937
120	15020021945
120	15020026045
121	1001051019
121	1001050601
121	15020079075
121	1001013775
121	15020082929
121	1001052466
121	1001044691
121	1001049555
121	15020079949
121	15020075065
121	1001048660
122	15020034496
122	1001024744
122	3001131554
122	20030010016
122	15020058565
122	15020070720
122	1502009166
122	1502003535
122	15020031113
122	15020064654
122	15020054481
122	15020031506
122	15020073427
122	1001022909
122	3001146552
122	15020085276
122	100107244
122	1502003610
122	15020013404
122	3001185342
122	1001017271
122	1001029620
122	1001052149
122	15020018336
122	1001016970
122	20030017031
122	15020014178
122	1001011657
122	15020076387
122	20030014339
122	15020060646
122	1001014028
122	15020060584
122	3001131402
122	3001149389
122	3001185367
122	15020042742
122	15020060343
122	20030010461
122	20030017500
122	15020015290
122	15020074683
122	3001131420
123	15020083735
123	100105847
123	1001025657
123	15020043187
123	100103217
123	15020084064
123	1001053021
123	1001033165
123	1001033341
123	1001052865
124	1001019337
124	3001166694
124	15020020228
124	200300854
125	2501124312
126	250111035
126	1001035758
126	15020048181
126	1001046067
127	3001155043
127	20030013058
127	15020078560
127	15020065453
127	15020014476
127	3001171148
127	20030011722
127	1001036056
127	3001147346
127	15020051448
127	3001144728
127	3001183675
127	20030015615
127	3001145403
127	20030014174
127	15020089819
127	15020077754
127	15020068793
127	15020086393
128	1001021322
128	1001024347
128	1001015807
128	15020012809
128	1001046854
128	1001033446
128	15020021965
128	1001020151
128	15020030653
128	1001024068
128	1001031140
129	1001023786
129	2501114577
129	1001045921
129	1001041190
129	1001022823
129	3001170669
129	1001053048
129	1502002719
129	1001041331
129	1001053878
129	1001010742
129	15020084123
129	100107689
129	15020021536
129	15020038498
129	1001016003
129	1001055495
129	1001031067
129	1502005111
129	1001012120
129	1502003696
129	2501114341
129	15020027512
129	15020069243
129	15020086649
129	1001030613
131	2003003506
131	15020085573
131	1001016686
131	1001031343
131	1001036172
131	15020049462
131	1001013901
131	3001157835
131	1001053744
131	3001173262
131	1502008843
131	1001036391
132	3001171328
132	3001168048
132	3001182806
132	2003002582
132	3001184916
132	3001163989
132	3001171467
132	2003005833
133	2501118740
135	20030024101
135	20030019300
135	2003005921
135	15020075840
135	3001162986
135	3001171242
135	15020081677
135	100105084
135	2003001455
135	1502004874
135	3001137644
135	15020030225
135	3001162608
135	3001188017
135	1001017913
135	15020070738
135	3001173941
135	1001021373
135	2003004347
135	2003005496
135	15020037726
135	1001054920
135	15020065763
135	3001187979
135	1001038535
135	1001021063
135	15020053937
135	15020013819
135	15020024572
135	1001051862
135	3001161567
135	1001024149
136	3001165648
136	15020010226
136	15020028803
136	1001015503
136	1001050589
136	1001043453
136	1001023459
136	15020064109
136	15020079049
137	100104789
137	1001029806
137	1001014447
137	1001021932
137	100109072
137	15020050440
137	3001181384
137	15020035824
137	1001037274
137	15020043570
137	10010988
137	3001145015
137	1001055324
137	1001012764
137	1001036861
137	1001046099
137	15020025692
137	1001022390
137	20030013434
137	1001033525
138	1001042410
138	1001010395
138	1001044907
138	1001041992
138	15020019046
138	1001046380
138	1001026300
138	1001018754
138	15020061963
138	1001017623
139	1001040974
139	1001051855
139	3001171716
139	15020043663
139	3001152305
139	20030015444
139	1001047481
139	1001035134
139	15020072592
139	1001054578
139	100102799
139	1001037235
139	200300458
139	15020046874
139	3001139228
140	15020054947
140	1001053358
140	1001010702
140	1001054978
140	15020084844
140	1001039015
140	1001041285
140	15020080951
140	2501112580
140	1502002206
140	1001028786
140	100101293
140	1001050229
140	1001047637
141	1001024139
141	15020035689
141	15020030203
141	2501118504
142	20030016307
142	3001153099
142	20030011006
142	20030021870
142	3001152636
142	3001152510
142	3001136638
143	15020043616
143	3001186272
143	20030018310
143	3001142501
143	2003005927
143	20030017696
143	15020061032
143	15020035529
143	15020032201
143	2003009544
143	2003009806
143	3001186322
143	15020083766
143	3001153173
143	15020035993
143	2003005918
143	15020058014
143	15020090008
144	15020026465
144	1001022315
144	15020080303
145	1502002770
145	1001010983
145	15020026575
146	1001038571
146	15020042049
146	1001053935
146	100109821
146	1001017312
146	1001015136
146	15020031499
146	1001024742
146	1001015012
146	1001055738
146	15020025046
146	15020044822
146	1001021629
146	15020011162
146	1001025804
146	1001024386
146	1001021059
146	1001015111
146	1001014661
146	1001015429
146	10010665
146	1001034141
146	100105997
146	15020010427
146	1001032791
147	15020042624
147	150200498
147	15020032769
147	15020027073
147	1001033070
147	1001022606
147	15020015783
147	1001025347
147	100102680
147	15020053969
147	100109858
147	1001053469
147	2501112011
147	15020047609
147	15020047611
147	100105996
147	1001035479
147	1001017204
148	15020041059
148	1001054193
148	15020086521
148	1001054500
149	1502007350
149	1001055466
149	1001023337
149	1001054862
149	1001013198
149	1001055372
149	15020028568
149	1001010466
149	15020089006
150	100107878
150	1001025832
150	1001021389
150	1502007854
150	2501121977
150	15020085481
150	1001053701
151	100109638
151	1001047595
151	15020048049
151	100101472
151	150200459
151	100109839
151	1001035697
151	1502003833
151	1001014965
152	1001033706
152	15020030708
152	1001018415
152	15020043931
152	1001012422
152	250116615
153	1001054827
153	1502004767
153	1001011955
153	15020045114
153	1001035190
153	1001012692
153	15020046991
153	2501125547
154	1001052090
154	1001014171
154	1001035432
154	15020082144
154	15020040695
154	1001019197
154	15020047500
154	1001022023
154	1001021684
154	1502009400
156	1001022938
156	10010216
156	1001054137
156	1001029326
156	1001049277
156	15020086413
156	15020034798
157	1001041576
157	1001037096
157	15020029702
157	15020080268
157	1001051174
157	1001026746
157	1001028859
157	1001023419
157	100109348
157	1001011646
157	15020046805
157	1001018428
157	1001036924
157	1001032317
157	1001029681
157	15020018143
157	1001034890
157	1001047499
157	1001052361
157	15020041061
157	1001032002
157	1001032454
157	15020087145
157	15020035566
157	1001052101
157	1001035099
157	1001054491
157	15020060276
157	1001022111
157	15020041335
157	1001023894
157	1001018327
158	250112064
159	3001169746
159	15020019296
159	2003004384
159	20030023411
159	20030024931
159	3001148007
159	1001019372
159	1001018880
159	15020020303
160	1001010009
160	1001015951
160	1001026876
160	150200811
160	1001017506
160	2501126684
160	250112320
160	15020014573
160	3001162717
160	1001038741
161	15020044161
161	3001180101
161	15020039879
161	1001010226
161	1001031747
161	2501112445
161	1001014309
162	1001052942
162	1001044879
162	15020082031
162	15020068302
162	15020023915
162	1001028422
162	1502009866
162	1001040260
162	1001045477
162	1001021082
162	15020069332
162	1001052147
162	15020057466
162	15020021084
162	1001014390
162	1001011988
162	1001019732
162	1001019221
162	1001042005
163	15020043649
163	15020018659
163	1001018574
163	1001035983
163	1001047084
163	1001026979
163	1001032740
163	15020053584
163	1001033563
163	1001038360
163	100106273
163	15020041946
163	1001038705
163	1001035573
165	1001039530
165	1001021579
165	1001025545
165	15020068131
165	1001022829
165	1001013057
165	1001033729
165	15020024940
165	1001055736
165	1001051480
165	1001045395
165	1001021811
165	1001019793
165	15020021212
165	15020033181
166	15020015344
166	100108855
166	1001042889
166	15020062948
166	2501120400
166	1001024307
169	1001035755
169	3001182560
169	15020026434
169	3001189472
169	100109556
169	1001042926
169	2003003045
169	3001136039
169	3001145767
169	1001032418
169	15020067915
169	3001150702
169	15020059730
169	15020044310
169	3001162299
169	3001155064
169	15020047133
169	2003002306
169	15020065056
169	1001037251
169	1001043910
169	15020072297
169	15020048177
169	3001183312
169	3001131603
169	20030011216
169	15020070844
169	15020041852
169	15020046141
169	1001046676
170	1001022251
170	15020026338
170	1001011912
170	100109649
170	15020010054
170	15020011015
170	1001048193
170	1001010201
170	1001014942
170	1001041916
170	1001048310
170	1001014486
170	15020042045
170	100107146
171	1001032649
171	1001055214
171	1001037134
171	1001025518
171	1001013964
171	15020088672
171	1001022433
171	1001048769
171	1001010081
171	1001029351
171	1001040935
171	150200958
171	15020075286
171	1001011064
171	1001025374
171	1502008978
171	1001053566
171	15020058906
171	15020026715
173	2501116877
173	15020037996
173	1001013030
173	1502007000
173	1001026597
175	1001040426
175	1001018859
175	1001044393
175	15020051524
175	15020011463
175	100108080
175	15020042249
175	1001030435
175	15020026507
175	1001034913
175	100101371
175	1001054437
175	15020066069
175	1001022334
175	1001050365
175	1001032885
175	15020055268
175	15020015333
175	2003003525
175	1001024515
175	10010354
175	1001029056
175	100102300
175	1001037377
175	15020078571
175	15020035310
175	15020087031
175	15020087029
175	3001165399
175	1001048543
175	1001016989
175	1001033297
175	15020087032
176	3001152434
176	20030022402
176	20030022685
176	3001186136
176	2003004744
176	2003003422
177	100109655
177	1001021467
177	1001041323
177	1001020792
177	15020077
177	1001037440
177	15020024698
177	1001018822
177	15020019182
178	1001035627
178	15020070946
178	15020047911
178	1001021411
178	15020018985
178	1001018726
178	1001046726
178	1001028026
178	1001045339
178	100101350
178	2501112706
178	15020036470
178	1001030108
178	250114800
178	100101134
178	1001018230
178	1001015030
179	20030014405
179	1001014730
179	1001037801
179	1001015534
179	15020063910
179	15020014894
179	20030017398
179	3001174998
179	20030024976
179	2003009910
179	250117245
179	1001016787
179	100108717
179	2501120462
180	250112648
180	15020083014
180	1001052513
180	1001016630
182	2501116385
183	1001039742
183	1001015171
183	1001050529
183	100108538
183	15020057534
183	15020011486
184	1001016074
184	2501126144
184	3001170453
184	2501118140
184	15020013385
184	15020053278
186	1001031339
186	100107446
186	1001016482
186	2501111707
186	2501112195
186	1001013747
186	1001014321
186	1001021425
186	1001039601
186	15020084505
186	1001033866
186	15020064806
186	1001039115
186	1001011272
186	1001036937
186	15020055140
186	1001030541
186	15020024620
186	15020050604
186	1001044294
186	100102938
186	1001012229
186	1001037016
186	15020065845
186	100106953
186	15020037375
186	1001044373
187	2501123312
188	1001025835
188	3001153730
188	3001186401
188	1001017897
188	20030022048
188	15020045067
188	3001144813
188	3001178540
188	3001172816
188	1001016563
188	15020079099
188	2003007933
188	1001050612
188	1001034260
190	1001028634
190	1001026059
190	15020068836
190	15020038772
190	1001024798
190	1001019151
190	15020033446
190	1001033213
190	1001031202
190	1001025666
190	1001045730
190	1001034643
191	15020076261
191	1502001443
191	1001010332
191	1001049249
191	15020034236
191	1001026053
192	1001028554
192	100108854
192	1001023080
192	15020063846
192	1001016384
192	1001017318
192	1001029444
192	1001036664
192	1502003509
192	15020016020
192	1001047646
192	1001043327
192	15020072944
192	1001011344
192	15020043583
193	1001048010
193	1001049403
193	1001043439
193	1001037725
193	1001036688
193	15020073693
193	1001056049
193	1001010871
193	1001042151
193	15020050093
193	1001050695
193	1502002536
194	1001012074
194	100102165
194	15020024002
194	1001012652
194	15020070785
194	1001036652
194	15020086667
194	1001021126
194	1001048452
194	1001046650
194	1001047678
194	15020087410
194	1001029756
194	1502005020
194	1001054614
194	1502006232
194	1001051989
196	100109814
196	1001048232
196	15020064909
196	1001035558
196	1502002504
196	1502008407
196	1502001751
196	1001052857
196	100108257
196	15020074143
196	250114608
196	1001020019
196	1001010481
196	1001056180
196	15020056542
196	1001021774
196	1001026957
196	1001043842
196	1001038016
196	1001013126
196	100109210
196	15020035374
196	250112528
196	100109963
196	15020052862
196	1001029588
197	100106406
197	1001040667
197	15020010082
197	15020060820
197	1001024221
197	15020058328
197	1001014499
197	15020056362
197	1001056145
197	1001020486
197	15020030380
197	1001041844
198	20030013939
198	3001176629
198	3001186504
198	1001023008
198	20030016233
198	3001150253
198	15020027903
200	2501113956
201	15020087462
201	1001035816
201	1001055625
201	1001054638
201	150200660
201	15020048296
201	1001052835
201	1001025625
201	100104431
201	100109934
201	100101933
201	2501112104
201	1001030039
202	1502001350
202	15020011521
202	1001040222
202	1001016127
202	15020013494
202	1001012188
202	1001048993
202	1001026662
202	1001015190
202	15020057389
202	1001010279
202	1001052789
203	15020068102
203	15020078838
203	1001050088
203	10010466
203	1001053377
203	15020040652
203	1001045383
203	1001050487
203	100102856
205	250117114
207	15020064545
207	1001020376
207	1001037529
207	1001020958
207	1001042147
207	15020061436
208	3001179360
208	200300787
208	3001167492
208	20030018927
208	3001179945
208	2003001773
208	20030018325
208	2003002647
208	20030015315
208	3001145623
208	15020057976
208	1001040499
208	1001049395
209	2501129494
209	15020035142
209	1001020525
209	2501115384
209	1001011876
209	250111559
209	15020074807
209	2501110599
209	1001050047
209	1001038236
209	1502004606
209	15020022745
209	1001046000
209	2501119400
209	2501122473
209	2501126250
210	1001011416
210	1001032623
210	15020041704
210	1001036482
210	1001034083
210	1502001947
210	15020044702
211	1001053354
211	1001024216
211	1001020781
211	1001043634
211	15020023304
211	15020062424
211	15020063864
211	15020084780
211	1001055447
211	100101162
211	1001043333
213	20030024292
213	100109109
213	1001038377
213	20030021217
213	20030011363
213	1001048992
213	20030012526
213	3001174383
213	15020088522
213	20030018359
213	1001018297
213	2003005306
213	20030010238
213	15020031452
213	15020018076
213	2003007421
213	20030017595
213	15020073176
213	20030019012
213	3001174211
213	2003001221
213	15020089007
213	3001137611
213	1001035520
213	1001017217
213	3001184014
213	3001149197
213	3001188236
213	15020023920
213	2003009554
213	15020060211
213	15020053620
213	15020037046
213	20030010258
213	15020017531
213	3001130845
213	15020029756
213	3001139423
213	20030010458
213	15020015807
214	15020058592
214	15020015521
214	1001017080
214	1001040793
214	2501125361
214	1001020102
